id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EnsemblGene	EnsemblTranscript	EntrezID
ENSG00000242791.2	NA	3.735914323	-1.503932027	1.142758335	-1.316054306	0.188155816	0.373554136	ENSG00000242791	ENST00000323689;ENST00000471176	---
ENSG00000139173.8	TMEM117	20.64524545	-1.503843469	0.634073117	-2.37171933	0.017705535	0.07257004	ENSG00000139173	ENST00000266534;ENST00000546387;ENST00000546868;ENST00000546978;ENST00000550495;ENST00000550623;ENST00000551577;ENST00000553253	84216
ENSG00000258820.4	NA	9.200468075	-1.503760948	1.02700452	-1.464220379	0.143133744	0.314443146	ENSG00000258820	ENST00000555106;ENST00000555909	---
ENSG00000124203.5	ZNF831	337.4330257	-1.503710752	0.321115593	-4.682770898	2.83E-06	6.05E-05	ENSG00000124203	ENST00000371030;ENST00000610729;ENST00000637017	128611
ENSG00000279745.1	NA	6.717688675	-1.5036035	0.786485997	-1.911799454	0.055901922	0.164916235	---	---	---
ENSG00000167291.14	TBC1D16	13.93346482	-1.503453857	0.761773008	-1.973624481	0.048424458	0.149324888	ENSG00000167291	ENST00000310924;ENST00000340848;ENST00000570373;ENST00000571872;ENST00000572862;ENST00000573782;ENST00000574241;ENST00000574427;ENST00000576768	125058
ENSG00000007350.15	TKTL1	45.57461299	-1.503292794	0.378761611	-3.968968215	7.22E-05	0.000956556	ENSG00000007350	ENST00000369912;ENST00000369915;ENST00000426203;ENST00000426989;ENST00000439635;ENST00000463884;ENST00000465168;ENST00000482044	8277
ENSG00000233189.1	RPL12P29	7.585793319	-1.503101943	0.816103319	-1.841803491	0.065503899	0.18412222	ENSG00000233189	ENST00000425565	---
ENSG00000231965.4	NA	19.44007554	-1.502999053	0.579877729	-2.591924084	0.009544083	0.046175832	ENSG00000231965	ENST00000488887	---
ENSG00000168916.14	ZNF608	38.30256017	-1.501139449	0.422207733	-3.555452288	0.000377329	0.003675164	ENSG00000168916	ENST00000306315;ENST00000503896;ENST00000504926;ENST00000505686;ENST00000509799;ENST00000511308;ENST00000512940;ENST00000513985;ENST00000513986;ENST00000613878	57507
ENSG00000172037.12	LAMB2	2.542714688	-1.500896522	1.367784292	-1.097319608	0.272501703	0.47560906	ENSG00000172037	ENST00000305544;ENST00000418109;ENST00000462930;ENST00000464891;ENST00000467506;ENST00000469665;ENST00000477225;ENST00000477701;ENST00000480640;ENST00000483057;ENST00000483321;ENST00000484713;ENST00000486298;ENST00000488638;ENST00000493571;ENST00000494831;ENST00000498377;ENST00000538659;ENST00000542580	3913
ENSG00000241981.2	NA	8.647138653	-1.500752327	0.765982819	-1.959250638	0.050083441	0.153006205	ENSG00000241981	ENST00000488102	---
ENSG00000186889.8	TMEM17	2.576206898	-1.500243371	1.615943702	-0.928400767	0.353199721	0.556735757	ENSG00000186889	ENST00000335390;ENST00000479763;ENST00000494919	200728
ENSG00000256045.2	MTRNR2L10	24.62868063	1.501524011	1.920791781	0.781721385	0.434378331	0.630874338	ENSG00000256045	ENST00000545075	100463488
ENSG00000236467.6	KCNMA1-AS1	3.58598563	1.501617902	1.507054031	0.996392877	0.319059293	0.52319049	ENSG00000236467	ENST00000426234;ENST00000429850;ENST00000458661;ENST00000595702;ENST00000598613;ENST00000600782;ENST00000608791;ENST00000609102;ENST00000611475;ENST00000617241	101929328
ENSG00000172115.7	CYCS	1418.360191	1.502344981	0.254721943	5.897980214	3.68E-09	1.66E-07	ENSG00000172115	ENST00000305786;ENST00000409409;ENST00000409764;ENST00000413447	54205
ENSG00000178685.12	PARP10	293.4861161	1.50298318	0.289695388	5.188150183	2.12E-07	6.46E-06	ENSG00000178685	ENST00000313028;ENST00000313059;ENST00000524918;ENST00000525486;ENST00000525773;ENST00000525879;ENST00000526007;ENST00000526985;ENST00000527262;ENST00000528136;ENST00000528580;ENST00000528625;ENST00000528914;ENST00000528963;ENST00000529311;ENST00000529842;ENST00000530478;ENST00000531537;ENST00000531707;ENST00000532311;ENST00000532660;ENST00000533665;ENST00000534737	84875
ENSG00000169122.10	FAM110B	22.09158628	1.503349992	0.691670779	2.173505138	0.02974232	0.105680631	ENSG00000169122	ENST00000361488;ENST00000518427;ENST00000519262;ENST00000520369;ENST00000521413;ENST00000522059;ENST00000523486	90362
ENSG00000090382.5	LYZ	67445.61862	1.503592762	0.263474984	5.706776168	1.15E-08	4.64E-07	ENSG00000090382	ENST00000261267;ENST00000548839;ENST00000549690	4069
ENSG00000168811.5	IL12A	15.51086708	1.505265155	0.675526727	2.22828364	0.025861607	0.095886942	ENSG00000168811	ENST00000305579;ENST00000466512;ENST00000468862;ENST00000480088;ENST00000480787;ENST00000496308	3592
ENSG00000124795.13	DEK	4871.874756	1.506821199	0.260725307	5.779343858	7.50E-09	3.15E-07	ENSG00000124795	ENST00000244776;ENST00000397239;ENST00000503715;ENST00000505224;ENST00000507591;ENST00000512145;ENST00000515742;ENST00000515770	7913
ENSG00000235513.1	NA	54.99957243	1.507655725	0.294713641	5.115663193	3.13E-07	9.11E-06	ENSG00000235513	ENST00000441316;ENST00000451176	---
ENSG00000108106.12	UBE2S	27.91453729	1.508204333	0.351510155	4.290642287	1.78E-05	0.000296183	ENSG00000108106	ENST00000264552;ENST00000587845;ENST00000589978;ENST00000592570	27338
ENSG00000242960.1	FTH1P23	6.428095602	1.508290911	1.10441794	1.365688529	0.172036746	0.353108005	ENSG00000242960	ENST00000492727	---
ENSG00000267745.1	NA	8.611034187	1.509213387	0.56659148	2.663671162	0.007729308	0.039414649	ENSG00000267745	ENST00000587012	---
ENSG00000155307.16	SAMSN1	1261.64542	1.509257499	0.294767496	5.120162563	3.05E-07	8.95E-06	ENSG00000155307	ENST00000285670;ENST00000400564;ENST00000400566;ENST00000463807;ENST00000493640;ENST00000619120	64092
ENSG00000072401.13	UBE2D1	2740.700393	1.509501469	0.282858652	5.336592891	9.47E-08	3.11E-06	ENSG00000072401	ENST00000373910;ENST00000473824;ENST00000606483;ENST00000615793	7321
ENSG00000005249.11	PRKAR2B	1184.469951	1.510654519	0.282600213	5.345553358	9.01E-08	2.98E-06	ENSG00000005249	ENST00000265717;ENST00000393613;ENST00000488792	5577
ENSG00000198900.5	TOP1	1304.304837	1.512576364	0.293893355	5.146684468	2.65E-07	7.88E-06	ENSG00000198900	ENST00000361337	7150
ENSG00000172331.10	BPGM	935.0314459	1.512706671	0.3838304	3.941080928	8.11E-05	0.001050245	ENSG00000172331	ENST00000344924;ENST00000393132;ENST00000418040;ENST00000443095	669
ENSG00000239480.1	NA	10.95570338	1.512847829	0.647730051	2.335614698	0.019511332	0.078160721	ENSG00000239480	ENST00000468165	---
ENSG00000138385.14	SSB	789.7704194	1.513878089	0.260892233	5.802695127	6.53E-09	2.77E-07	ENSG00000138385	ENST00000260956;ENST00000409333;ENST00000413002;ENST00000417292;ENST00000422006;ENST00000461708;ENST00000465871;ENST00000468600;ENST00000470621;ENST00000474273;ENST00000490914;ENST00000494051	6741
ENSG00000104765.13	BNIP3L	10570.55658	1.51487062	0.310186379	4.883743199	1.04E-06	2.56E-05	ENSG00000104765	ENST00000380629;ENST00000518611;ENST00000520077;ENST00000520409;ENST00000521254;ENST00000523515;ENST00000523949	665
ENSG00000116117.16	PARD3B	15.7190473	1.515254071	0.971824768	1.559184455	0.118952729	0.278215895	ENSG00000116117	ENST00000349953;ENST00000351153;ENST00000358768;ENST00000406610;ENST00000415947;ENST00000462231;ENST00000465890;ENST00000471958;ENST00000488622;ENST00000489565;ENST00000494482;ENST00000613457;ENST00000614500;ENST00000622699	117583
ENSG00000205918.8	PDPK2P	16.05552193	1.515942126	0.61621294	2.460094599	0.01389004	0.060777256	ENSG00000205918	ENST00000382326;ENST00000562415;ENST00000571865	---
ENSG00000223361.5	FTH1P10	57.70203619	1.517612004	0.52894638	2.869122586	0.004116122	0.024307765	ENSG00000223361	ENST00000401830;ENST00000430907	---
ENSG00000115159.14	GPD2	1019.364116	1.517845194	0.190609278	7.963123371	1.68E-15	1.74E-13	ENSG00000115159	ENST00000310454;ENST00000409125;ENST00000409674;ENST00000409861;ENST00000415049;ENST00000416888;ENST00000430992;ENST00000438166;ENST00000464846;ENST00000492005;ENST00000495851;ENST00000496190;ENST00000540309	2820
ENSG00000223612.3	NA	6.380696031	1.519008343	0.633688804	2.397088815	0.016525917	0.069157975	ENSG00000223612	ENST00000433527	---
ENSG00000213228.5	RPL12P38	3.505023104	1.520385476	1.079209817	1.408795076	0.158895772	0.336214036	ENSG00000213228	ENST00000471280;ENST00000588627	---
ENSG00000117215.13	PLA2G2D	3.817879212	1.520724552	1.437030567	1.058240922	0.289945619	0.493634842	ENSG00000117215	ENST00000375105;ENST00000617227	26279
ENSG00000115271.9	GCA	25767.96848	1.521207285	0.309654122	4.912601434	8.99E-07	2.26E-05	ENSG00000115271	ENST00000233612;ENST00000414723;ENST00000429691;ENST00000437150;ENST00000446271;ENST00000453113;ENST00000473240;ENST00000479199;ENST00000481161;ENST00000487445	25801
ENSG00000136560.12	TANK	4502.298046	1.521229153	0.214833737	7.080960268	1.43E-12	1.07E-10	ENSG00000136560	ENST00000259075;ENST00000392749;ENST00000402568;ENST00000403609;ENST00000405852;ENST00000406287;ENST00000429217;ENST00000432002;ENST00000432692;ENST00000437623;ENST00000439442;ENST00000440506;ENST00000441987;ENST00000456358;ENST00000457887;ENST00000461338;ENST00000463502;ENST00000468831;ENST00000470324;ENST00000477952;ENST00000483622;ENST00000489393;ENST00000494976	10010
ENSG00000180389.6	ATP5EP2	4.875105724	1.521404068	0.834234238	1.823713293	0.068195428	0.189110892	ENSG00000180389	ENST00000381026	---
ENSG00000213252.3	NA	4.836188743	1.521961621	0.827505434	1.839216467	0.065883354	0.184641437	ENSG00000213252	ENST00000531301	---
ENSG00000270882.2	HIST2H4A	31.44633149	1.522657352	0.637089324	2.390021768	0.016847374	0.070094893	ENSG00000270882	ENST00000578186;ENST00000613412;ENST00000614272;ENST00000618193	8370
ENSG00000130656.4	HBZ	26.32976193	1.523284263	1.815983276	0.838820645	0.401569964	0.602092742	ENSG00000130656	ENST00000252951	3050
ENSG00000112773.14	FAM46A	1383.770791	1.524098495	0.254381191	5.991396185	2.08E-09	9.92E-08	ENSG00000112773	ENST00000320172;ENST00000369754;ENST00000369756;ENST00000412306;ENST00000423467	55603
ENSG00000172572.6	PDE3A	97.01703922	1.524198434	0.409579202	3.721376541	0.00019814	0.002207377	ENSG00000172572	ENST00000359062;ENST00000542675;ENST00000544307	5139
ENSG00000157856.9	DRC1	6.750556698	1.526845083	0.956171556	1.596831733	0.11030322	0.264350834	ENSG00000157856	ENST00000288710;ENST00000421869;ENST00000439066;ENST00000442810;ENST00000483675;ENST00000487307;ENST00000497651	92749
ENSG00000118162.12	KPTN	41.60276533	1.527518589	0.390226951	3.914436415	9.06E-05	0.001150013	ENSG00000118162	ENST00000338134;ENST00000594139;ENST00000594208;ENST00000595484;ENST00000595554;ENST00000598699;ENST00000600271;ENST00000600551;ENST00000602193	11133
ENSG00000232311.1	NA	30.17905411	1.53008438	0.458975615	3.333694276	0.000857008	0.007108848	ENSG00000232311	ENST00000458693	---
ENSG00000151838.10	CCDC175	90.69506898	1.530218256	0.342918364	4.462339781	8.11E-06	0.00014864	ENSG00000151838	ENST00000281581;ENST00000537690;ENST00000553317;ENST00000556936;ENST00000556996	729665
ENSG00000011426.9	ANLN	55.85996148	1.530780898	0.381269691	4.014955646	5.95E-05	0.00080869	ENSG00000011426	ENST00000265748;ENST00000396068;ENST00000418118;ENST00000424865;ENST00000428612;ENST00000429082;ENST00000441696;ENST00000446635;ENST00000452877;ENST00000457743;ENST00000460598;ENST00000491782;ENST00000495714	54443
ENSG00000180113.14	TDRD6	148.8929249	1.531093257	0.330749141	4.629167748	3.67E-06	7.62E-05	ENSG00000180113	ENST00000316081;ENST00000450697;ENST00000544460	221400
ENSG00000273375.1	NA	9.308914551	1.534450678	0.802179806	1.912851293	0.055767092	0.164682419	ENSG00000273375	ENST00000610089	---
ENSG00000254387.1	MYL12AP1	3.787190335	1.535489481	0.949611705	1.616965622	0.105885702	0.257143242	ENSG00000254387	ENST00000518490	---
ENSG00000128276.9	RFPL3	2.911253679	1.536067387	1.300329768	1.181290642	0.237487284	0.436645807	ENSG00000128276	ENST00000249007;ENST00000397468	10738
ENSG00000175741.5	RWDD4P2	13.34393068	1.536694721	0.666634516	2.305153248	0.021157992	0.083072627	ENSG00000175741	ENST00000426392	---
ENSG00000130962.16	PRRG1	8.12515979	1.536819551	0.931705794	1.649468706	0.099051649	0.245526709	ENSG00000130962	ENST00000378628;ENST00000449135;ENST00000463135;ENST00000466533;ENST00000470290;ENST00000484460;ENST00000491253;ENST00000542554;ENST00000543642	5638
ENSG00000165178.9	NCF1C	1956.415363	1.53823614	0.30345349	5.069100172	4.00E-07	1.13E-05	ENSG00000165178	ENST00000438382	654817
ENSG00000168004.8	HRASLS5	10.97323639	1.538247194	0.856917129	1.795094464	0.072638651	0.19744062	ENSG00000168004	ENST00000301790;ENST00000394615;ENST00000536887;ENST00000538712;ENST00000539221;ENST00000540857	117245
ENSG00000221214.1	MIR548E	6.357157827	1.538629619	0.768873774	2.001147225	0.045376526	0.142312649	ENSG00000221214	ENST00000408287	100313921
ENSG00000185386.13	MAPK11	3.454048496	1.539415743	1.057196992	1.456129515	0.14535682	0.317572033	ENSG00000185386	ENST00000330651;ENST00000395764;ENST00000417877;ENST00000495277	5600
ENSG00000164136.15	IL15	176.4245326	1.542280708	0.246124593	6.266260067	3.70E-10	1.97E-08	ENSG00000164136	ENST00000296545;ENST00000320650;ENST00000394159;ENST00000477265;ENST00000505351;ENST00000509249;ENST00000514653;ENST00000529613	3600
ENSG00000274475.1	RN7SL650P	4.357392945	1.542537761	1.07061968	1.440789657	0.149644116	0.323156449	ENSG00000274475	ENST00000619902	---
ENSG00000128284.18	APOL3	1491.045426	1.542636332	0.276950761	5.570074351	2.55E-08	9.43E-07	ENSG00000128284	ENST00000349314;ENST00000361710;ENST00000397287;ENST00000397289;ENST00000397293;ENST00000422426;ENST00000424878;ENST00000426939;ENST00000432700;ENST00000472303;ENST00000485453;ENST00000487355;ENST00000487423;ENST00000487783;ENST00000525184;ENST00000528740;ENST00000530895;ENST00000531095;ENST00000531195;ENST00000533061;ENST00000534251	80833
ENSG00000204872.3	NAT8B	35.18654685	1.543652138	0.396946854	3.888813129	0.000100736	0.001256596	ENSG00000204872	ENST00000377712	51471
ENSG00000250711.1	PRELID3BP7	11.28911602	1.544288254	0.657639813	2.348228046	0.018862968	0.076220281	ENSG00000250711	ENST00000503606	---
ENSG00000204899.5	MZT1	89.14729494	1.544484012	0.326756679	4.726709851	2.28E-06	5.07E-05	ENSG00000204899	ENST00000377818	440145
ENSG00000217275.2	NA	8.888544146	1.544971303	0.753717704	2.049801001	0.040383854	0.131112027	ENSG00000217275	ENST00000405418	---
ENSG00000198336.8	MYL4	202.8312432	1.545439716	0.419739235	3.681904351	0.000231498	0.002499148	ENSG00000198336	ENST00000354968;ENST00000393450;ENST00000536623;ENST00000570671;ENST00000570772;ENST00000571981;ENST00000572303;ENST00000572316;ENST00000573747;ENST00000576874	4635
ENSG00000134548.8	SPX	69.62943263	1.545931857	0.559800435	2.761576734	0.0057523	0.031421606	ENSG00000134548	ENST00000256969;ENST00000535033;ENST00000535139;ENST00000537527;ENST00000543800;ENST00000544637;ENST00000546199	80763
ENSG00000178913.7	TAF7	1376.856731	1.546136172	0.305863083	5.054994395	4.30E-07	1.21E-05	ENSG00000178913	ENST00000313368;ENST00000624699;ENST00000624761	6879
ENSG00000010539.10	ZNF200	1189.000368	1.547294579	0.290409336	5.327978084	9.93E-08	3.25E-06	ENSG00000010539	ENST00000396868;ENST00000396870;ENST00000396871;ENST00000414144;ENST00000431561;ENST00000575285;ENST00000575617;ENST00000575630;ENST00000575948;ENST00000577015	7752
ENSG00000271736.1	NA	30.32081715	1.547480321	0.64508961	2.398861021	0.016446155	0.0689337	ENSG00000271736	ENST00000607010	---
ENSG00000217027.1	TPT1P4	6.323555297	1.548141729	0.779778758	1.985360224	0.047104408	0.146184605	ENSG00000217027	ENST00000403538	---
ENSG00000230225.1	MTND5P14	124.5218443	1.549107661	0.264312583	5.86089259	4.60E-09	2.01E-07	ENSG00000230225	ENST00000441481	---
ENSG00000146859.6	TMEM140	2286.524371	1.550609206	0.267540725	5.795787566	6.80E-09	2.88E-07	ENSG00000146859	ENST00000275767;ENST00000466307	55281
ENSG00000100906.9	NFKBIA	4143.038687	1.551002882	0.167747751	9.246042775	2.33E-20	3.71E-18	ENSG00000100906	ENST00000216797;ENST00000553342;ENST00000554001;ENST00000555371;ENST00000555629;ENST00000556664;ENST00000557100;ENST00000557140;ENST00000557389;ENST00000557459	4792
ENSG00000105948.12	TTC26	74.67339368	1.551511168	0.46439952	3.340897439	0.000835081	0.006963509	ENSG00000105948	ENST00000343187;ENST00000430935;ENST00000464848;ENST00000468866;ENST00000474035;ENST00000476296;ENST00000478836;ENST00000479132;ENST00000481482;ENST00000495038	79989
ENSG00000167207.10	NOD2	1837.472741	1.553206443	0.255341778	6.082852771	1.18E-09	5.82E-08	ENSG00000167207	ENST00000300589;ENST00000524712;ENST00000526417;ENST00000527052;ENST00000527070;ENST00000529633;ENST00000531674;ENST00000532206;ENST00000534057;ENST00000534067	64127
ENSG00000013583.7	HEBP1	133.095967	1.55395586	0.514301485	3.021488187	0.002515355	0.016708184	ENSG00000013583	ENST00000014930;ENST00000535636;ENST00000536942;ENST00000540916	50865
ENSG00000206921.1	RNU6-481P	3.476556382	1.554090916	1.050893425	1.478828279	0.139186216	0.308659861	ENSG00000206921	ENST00000384194	---
ENSG00000182287.12	AP1S2	3408.12763	1.5550729	0.238353575	6.524227299	6.84E-11	4.06E-09	ENSG00000182287	ENST00000329235;ENST00000380291;ENST00000450644;ENST00000452376;ENST00000479184;ENST00000545766	8905
ENSG00000279700.1	NA	14.90759043	1.555117386	0.887809645	1.751633805	0.079836796	0.210937809	ENSG00000279700	ENST00000622917	---
ENSG00000225523.2	IGKV6D-21	2.896802204	1.55558373	1.25695901	1.237577134	0.215872897	0.40960429	ENSG00000225523	ENST00000436451	---
ENSG00000273733.1	NA	4.201571136	1.555738618	1.237017902	1.257652468	0.208517469	0.400372744	ENSG00000273733	ENST00000615848	---
ENSG00000266405.3	NA	27.13949913	1.555770278	0.394614566	3.942505964	8.06E-05	0.001046881	ENSG00000266405	ENST00000579647;ENST00000583365	645158
ENSG00000156265.14	MAP3K7CL	444.0560258	1.5561638	0.328060342	4.743529167	2.10E-06	4.74E-05	ENSG00000156265	ENST00000286791;ENST00000339024;ENST00000341618;ENST00000399925;ENST00000399926;ENST00000399928;ENST00000399934;ENST00000399935;ENST00000399947;ENST00000419845;ENST00000451489;ENST00000460883;ENST00000470800;ENST00000492930;ENST00000496779;ENST00000545939	56911
ENSG00000225792.1	NA	400.0398866	1.55695612	0.251293679	6.195763158	5.80E-10	2.99E-08	ENSG00000225792	ENST00000451264;ENST00000451368	---
ENSG00000118193.10	KIF14	70.82680228	1.557390936	0.390837634	3.984751726	6.76E-05	0.000904249	ENSG00000118193	ENST00000367350;ENST00000614960	9928
ENSG00000229453.2	SPINK8	2.774260006	1.557752854	1.066864184	1.460122926	0.144256293	0.315919141	ENSG00000229453	ENST00000434006	646424
ENSG00000136436.13	CALCOCO2	1602.441748	1.558378883	0.248906522	6.260900166	3.83E-10	2.03E-08	ENSG00000136436	ENST00000258947;ENST00000372317;ENST00000416445;ENST00000448105;ENST00000502761;ENST00000503463;ENST00000505071;ENST00000506971;ENST00000507076;ENST00000507306;ENST00000508679;ENST00000509014;ENST00000509112;ENST00000509415;ENST00000509507;ENST00000509784;ENST00000510356;ENST00000510997;ENST00000511697;ENST00000511816;ENST00000513119;ENST00000514006;ENST00000514267;ENST00000514962;ENST00000570513;ENST00000575461;ENST00000575560;ENST00000576582	10241
ENSG00000264350.1	NA	4.053097117	1.558546093	1.045649537	1.49050522	0.136091445	0.304111592	ENSG00000264350	ENST00000580909	---
ENSG00000188175.8	HEPACAM2	39.17649677	1.559010539	0.452127266	3.448167489	0.000564404	0.005075995	ENSG00000188175	ENST00000341723;ENST00000394468;ENST00000440868;ENST00000453812;ENST00000492616	253012
ENSG00000082074.14	FYB	35046.59686	1.559357652	0.23236375	6.710847327	1.93E-11	1.25E-09	ENSG00000082074	ENST00000351578;ENST00000503065;ENST00000504542;ENST00000505428;ENST00000506557;ENST00000509072;ENST00000510188;ENST00000512138;ENST00000512982;ENST00000515010	2533
